"","StudyID","ChannelID","Total_abd","Taxon_modalities_n","EPT_rel.abd","EPT_abd","EPT_taxon_modalities_n","Gill_rel.abd","Tegument_rel.abd","Gills.Tegument","Scraper_rel.abd","Fast_flow_adapted_rel.abd","Slow_flow_adapted_rel.abd","Fast.Slow_flow_adapted","NonEPT_fast_flow_adapted_rel.abd","Treatment"
"126","bruderSU","bruderSU_007",1202,20,0.264559068219634,318,5,0.206431005110733,0.783773424190801,0.263380970493941,0.626632595116411,0.177640545144804,0.822359454855196,0.216013258066187,0.00794392523364486,"Flow reduction
& N/P addition"
"127","bruderSU","bruderSU_011",1572,26,0.17175572519084,270,8,0.124264705882353,0.868702046035806,0.143046406359254,0.587687248812569,0.104635549872123,0.895364450127877,0.116863641232549,0.0053323029366306,"Flow reduction"
"128","bruderSU","bruderSU_013",1398,21,0.186695278969957,261,6,0.125402635431918,0.868374816983895,0.144410723318159,0.697047340165935,0.117569546120059,0.882430453879941,0.133233781317405,0.00180995475113122,"Flow reduction
& N/P addition"
"129","bruderSU","bruderSU_015",910,23,0.117582417582418,107,6,0.0741685144124169,0.916407982261641,0.0809339462859908,0.504323725055432,0.0736141906873614,0.926385809312639,0.0794638583054093,0.0163522012578616,"N/P addition"
"130","bruderSU","bruderSU_098",1529,27,0.0902550686723349,138,8,0.0657964309319233,0.926437541308658,0.0710209031889848,0.538192805211972,0.0705882352941176,0.929411764705882,0.0759493670886076,0.0244363636363636,"N/P addition"
"131","bruderSU","bruderSU_100",2356,26,0.0674872665534805,159,10,0.0513214904679376,0.947443674176776,0.0541683815795491,0.622212593876372,0.0319540727902946,0.968045927209705,0.0330088396553653,0.00143985137018114,"Flow reduction
& N/P addition"
"132","bruderSU","bruderSU_102",2275,23,0.194285714285714,442,8,0.133598937583001,0.859318282425852,0.155470842777663,0.709901136195957,0.127312970340859,0.872687029659141,0.145886172263366,0.00176114474408365,"Flow reduction"
"133","bruderSU","bruderSU_105",1726,22,0.154113557358053,266,7,0.115890570430733,0.875960419091967,0.132301149578045,0.598224679860303,0.112194412107101,0.887805587892899,0.126372725782659,0.00440771349862259,"Flow reduction"
"134","bruderSU","bruderSU_110",1828,25,0.0634573304157549,116,7,0.0596302428256071,0.926020971302428,0.0643940522661581,0.54198859455482,0.0524834437086093,0.947516556291391,0.0553905294426,0.00872641509433962,"N/P addition"
"135","bruderSU","bruderSU_112",2725,28,0.220550458715596,601,9,0.157119021134594,0.835465331850204,0.188061688671918,0.676412945600932,0.161179087875417,0.838820912124583,0.192149582283517,0.00687022900763359,"Flow reduction
& N/P addition"
"136","bruderWI","bruderWI_001",468,11,0.0726495726495727,34,4,0.422361647361647,0.571042471042471,0.739632634663061,0.43018018018018,0.0328828828828829,0.967117117117117,0.0340009315323707,0.011219512195122,"Fine sediment addition"
"137","bruderWI","bruderWI_002",491,14,0.0631364562118126,31,5,0.645346062052506,0.340334128878282,1.89621318373072,0.68019093078759,0.0568019093078759,0.943198090692124,0.0602226720647773,0.0381443298969072,"Flow reduction
× Fine sediment addition
& N/P addition"
"138","bruderWI","bruderWI_003",524,14,0.16030534351145,84,5,0.25607476635514,0.732242990654206,0.349712827058073,0.383177570093458,0.218691588785047,0.781308411214953,0.279904306220096,0.143023255813953,"N/P addition"
"139","bruderWI","bruderWI_004",504,14,0.101190476190476,51,5,0.639090909090909,0.358636363636364,1.78200253485425,0.651515151515152,0.0759090909090909,0.924090909090909,0.0821446138711264,0.042159383033419,"Flow reduction"
"140","bruderWI","bruderWI_006",546,15,0.0952380952380952,52,6,0.411522633744856,0.581069958847737,0.708215297450425,0.463648834019204,0.0831275720164609,0.916872427983539,0.0906642728904847,0.0511415525114155,"Fine sediment addition
& N/P addition"
"141","bruderWI","bruderWI_007",557,9,0.0305206463195691,17,3,0.55533199195171,0.436619718309859,1.27188940092166,0.585848423876593,0.0394366197183099,0.96056338028169,0.0410557184750733,0.0333333333333333,"Flow reduction
& Fine sediment addition"
"142","bruderWI","bruderWI_008",690,17,0.12463768115942,86,8,0.643628318584071,0.345044247787611,1.86535008976661,0.691032448377581,0.102654867256637,0.897345132743363,0.11439842209073,0.0466666666666667,"Flow reduction
& N/P addition"
"143","bruderWI","bruderWI_009",465,12,0.0365591397849462,17,5,0.327790973871734,0.653206650831354,0.501818181818182,0.397664291369755,0.0802850356294537,0.919714964370546,0.0872933884297521,0.0712871287128713,"Fine sediment addition
& N/P addition"
"144","bruderWI","bruderWI_011",446,13,0.190582959641256,85,6,0.443195266272189,0.544970414201183,0.813246471226927,0.519230769230769,0.163313609467456,0.836686390532544,0.195190947666195,0.0695652173913043,"Flow reduction"
"145","bruderWI","bruderWI_012",514,13,0.165369649805447,85,5,0.357917570498915,0.637744034707158,0.561224489795918,0.466377440347072,0.186117136659436,0.813882863340564,0.228678038379531,0.129442970822281,"N/P addition"
"146","bruderWI","bruderWI_013",536,12,0.0354477611940298,19,3,0.664529914529915,0.331196581196581,2.00645161290323,0.669515669515669,0.0252136752136752,0.974786324786325,0.0258658483121438,0.0195991091314031,"Flow reduction
& Fine sediment addition"
"147","bruderWI","bruderWI_014",634,16,0.0473186119873817,30,6,0.629553571428571,0.365089285714286,1.72438248960626,0.646428571428571,0.0357142857142857,0.964285714285714,0.037037037037037,0.0150375939849624,"Flow reduction
× Fine sediment addition
& N/P addition"
"148","bruderWI","bruderWI_015",397,14,0.0831234256926952,33,5,0.293841642228739,0.700293255131965,0.419597989949749,0.362658846529814,0.108504398826979,0.89149560117302,0.12171052631579,0.0844155844155844,"Fine sediment addition"
"149","bruderWI","bruderWI_016",436,16,0.137614678899083,60,7,0.444505494505495,0.55,0.808191808191808,0.497252747252747,0.114835164835165,0.885164835164835,0.129733085040348,0.074025974025974,"Flow reduction
& N/P addition"
"150","bruderWI","bruderWI_081",751,17,0.0785619174434088,59,6,0.695606781062642,0.299741575356626,2.32068834707039,0.738301977809937,0.0819102749638206,0.918089725036179,0.0892181588902901,0.0449685534591195,"Flow reduction
& Fine sediment addition"
"151","bruderWI","bruderWI_082",830,16,0.0433734939759036,36,5,0.749150141643059,0.243059490084986,3.08216783216783,0.783758262511804,0.0509915014164306,0.949008498583569,0.0537313432835821,0.0322388059701493,"Flow reduction
× Fine sediment addition
& N/P addition"
"152","bruderWI","bruderWI_084",804,18,0.0932835820895522,75,6,0.288592896174863,0.693647540983607,0.416051206302314,0.370218579234973,0.109084699453552,0.890915300546448,0.122441156175726,0.0875189107413011,"Fine sediment addition
& N/P addition"
"153","bruderWI","bruderWI_085",815,16,0.142331288343558,116,6,0.45558867362146,0.519821162444113,0.876433486238532,0.543964232488823,0.148733233979136,0.851266766020864,0.174719887955182,0.100900900900901,"Flow reduction
& N/P addition"
"154","bruderWI","bruderWI_086",625,14,0.1488,93,7,0.601904761904762,0.394285714285714,1.52657004830918,0.641904761904762,0.107809523809524,0.892190476190476,0.120836891545687,0.0403669724770642,"Flow reduction"
"155","bruderWI","bruderWI_087",1521,21,0.0959894806048652,146,8,0.226282527881041,0.759219330855019,0.298046320325124,0.358798017348203,0.184832713754647,0.815167286245353,0.226742064939803,0.148467274233637,"N/P addition"
"156","bruderWI","bruderWI_088",750,19,0.0533333333333333,40,5,0.307153729071537,0.672146118721461,0.456974637681159,0.398148148148148,0.134703196347032,0.865296803652968,0.155672823218997,0.107605177993528,"Fine sediment addition"
"157","bruderWI","bruderWI_089",878,19,0.0706150341685649,62,7,0.554697554697555,0.430823680823681,1.28752800597461,0.614864864864865,0.0872586872586873,0.912741312741313,0.0956006768189509,0.0759776536312849,"Flow reduction
× Fine sediment addition
& N/P addition"
"158","bruderWI","bruderWI_090",1072,23,0.127798507462687,137,7,0.56799370965072,0.421254759145837,1.34833778685948,0.630359212050985,0.116685979142526,0.883314020857474,0.132100223009314,0.0606019151846785,"Flow reduction"
"159","bruderWI","bruderWI_091",597,15,0.0820770519262982,49,5,0.34047619047619,0.644285714285714,0.528455284552846,0.452063492063492,0.162285714285714,0.837714285714286,0.193724420190996,0.132773109243697,"Fine sediment addition"
"160","bruderWI","bruderWI_092",830,16,0.116867469879518,97,6,0.489782608695652,0.502608695652174,0.974480968858131,0.570531400966184,0.108695652173913,0.891304347826087,0.121951219512195,0.0735244519392917,"Flow reduction
& N/P addition"
"161","bruderWI","bruderWI_093",753,19,0.0677290836653386,51,8,0.274655436447167,0.703292496171516,0.390528034839412,0.357379858528404,0.10750382848392,0.89249617151608,0.120452985586822,0.100990099009901,"Fine sediment addition
& N/P addition"
"162","bruderWI","bruderWI_094",629,15,0.0874403815580286,55,4,0.589982425307557,0.407381370826011,1.44823123382226,0.641622729935559,0.0892794376098418,0.910720562390158,0.0980316480123504,0.0599221789883269,"Flow reduction
& Fine sediment addition"
"163","bruderWI","bruderWI_095",1280,18,0.0796875,102,8,0.271168831168831,0.717575757575758,0.377895752895753,0.382106782106782,0.176796536796537,0.823203463203463,0.214766512410602,0.140796963946869,"N/P addition"
"164","hunn","hunn_049",248,17,0.032258064516129,8,6,0.0534653465346535,0.939108910891089,0.0569319978914075,0.475247524752475,0.383663366336634,0.616336633663366,0.622489959839357,0.396774193548387,"Flow reduction
& Fine sediment addition"
"165","hunn","hunn_050",293,15,0.0170648464163823,5,5,0.0136871508379888,0.983519553072626,0.0139165009940358,0.493482309124767,0.469553072625698,0.530446927374302,0.885202738283307,0.474712643678161,"Flow reduction"
"166","hunn","hunn_053",316,16,0.0506329113924051,16,5,0.0536666666666667,0.939666666666667,0.0571124512238382,0.484126984126984,0.463,0.537,0.86219739292365,0.465671641791045,"Flow reduction"
"167","hunn","hunn_055",248,14,0.0362903225806452,9,3,0.0743589743589744,0.921367521367521,0.0807050092764379,0.448717948717949,0.247435897435897,0.752564102564103,0.328790459965928,0.265740740740741,"Fine sediment addition"
"168","hunn","hunn_056",315,19,0.0444444444444444,14,6,0.077124183006536,0.913071895424837,0.0844667143879742,0.475490196078431,0.35718954248366,0.64281045751634,0.555668530757499,0.379856115107914,"Flow reduction
& Fine sediment addition"
"169","hunn","hunn_057",288,18,0.0694444444444444,20,7,0.0596666666666667,0.933666666666667,0.0639057479471617,0.449444444444444,0.34,0.66,0.515151515151515,0.355384615384615,"Flow reduction
& Fine sediment addition"
"170","hunn","hunn_058",283,16,0.0636042402826855,18,5,0.103879310344828,0.8875,0.117047110247693,0.464696223316913,0.316379310344828,0.683620689655172,0.462799495586381,0.327551020408163,"Flow reduction
& Fine sediment addition"
"171","hunn","hunn_059",214,17,0.0467289719626168,10,6,0.0752941176470588,0.904117647058823,0.0832791151594014,0.432352941176471,0.293529411764706,0.706470588235294,0.41548709408826,0.314666666666667,"Fine sediment addition"
"172","hunn","hunn_060",292,17,0.0547945205479452,16,5,0.0748538011695906,0.917836257309941,0.081554635234151,0.48635477582846,0.431286549707602,0.568713450292398,0.758354755784062,0.440645161290323,"Flow reduction"
"173","hunn","hunn_062",194,14,0.0360824742268041,7,3,0.100471698113208,0.885377358490566,0.113478955780501,0.443396226415094,0.291981132075472,0.708018867924528,0.412391738840773,0.305050505050505,"Fine sediment addition"
"174","hunn","hunn_063",482,19,0.033195020746888,16,6,0.0252688172043011,0.969354838709677,0.0260676650027732,0.455197132616487,0.454838709677419,0.545161290322581,0.834319526627219,0.461216730038023,"Flow reduction"
"175","hunn","hunn_064",316,18,0.0411392405063291,13,6,0.0493788819875776,0.930434782608696,0.0530707610146862,0.471532091097309,0.330124223602484,0.669875776397516,0.492814093648586,0.343243243243243,"Fine sediment addition"
"176","hunn","hunn_097",380,17,0.0394736842105263,15,5,0.0430555555555556,0.951736111111111,0.045238963881795,0.483217592592593,0.443402777777778,0.556597222222222,0.796631316281971,0.462790697674419,"Flow reduction"
"177","hunn","hunn_099",455,15,0.0307692307692308,14,4,0.0280851063829787,0.964468085106383,0.029119788219722,0.474113475177305,0.390212765957447,0.609787234042553,0.639916259595255,0.389592760180995,"Fine sediment addition"
"178","hunn","hunn_101",531,15,0.0263653483992467,14,5,0.0183006535947712,0.980065359477124,0.0186728909636545,0.465958605664488,0.368954248366013,0.631045751633987,0.584671154842051,0.373287671232877,"Flow reduction
& Fine sediment addition"
"179","hunn","hunn_102",356,16,0.047752808988764,17,5,0.0340361445783132,0.96144578313253,0.0354010025062657,0.356425702811245,0.263253012048193,0.736746987951807,0.357318070318888,0.253691275167785,"Flow reduction
& Fine sediment addition"
"180","hunn","hunn_104",536,14,0.0261194029850746,14,4,0.0190243902439024,0.980975609756098,0.0193933366484336,0.361149825783972,0.247317073170732,0.752682926829268,0.328580686973428,0.240837696335079,"Fine sediment addition"
"181","hunn","hunn_105",525,19,0.0438095238095238,23,6,0.0736318407960199,0.908955223880597,0.0810071154898741,0.493129590144516,0.43955223880597,0.56044776119403,0.784287616511318,0.447752808988764,"Flow reduction"
"182","hunn","hunn_106",251,17,0.0358565737051793,9,5,0.0348039215686275,0.952941176470588,0.036522633744856,0.446078431372549,0.355392156862745,0.644607843137255,0.551330798479088,0.368817204301075,"Fine sediment addition"
"183","hunn","hunn_108",555,17,0.045045045045045,25,5,0.0384057971014493,0.955555555555556,0.0401921132457027,0.460547504025765,0.440579710144927,0.559420289855073,0.787564766839378,0.421428571428571,"Flow reduction"
"184","hunn","hunn_109",304,17,0.0756578947368421,23,6,0.0944444444444444,0.901587301587301,0.104753521126761,0.473828420256992,0.345634920634921,0.654365079365079,0.528198908429351,0.352427184466019,"Fine sediment addition"
"185","hunn","hunn_110",445,17,0.0269662921348315,12,5,0.0319277108433735,0.96355421686747,0.0331353547983745,0.440763052208835,0.295783132530121,0.704216867469879,0.420017108639863,0.275974025974026,"Flow reduction
& Fine sediment addition"
"186","hunn","hunn_111",502,16,0.0677290836653386,34,4,0.0184210526315789,0.979111842105263,0.0188140433394927,0.45202850877193,0.39375,0.60625,0.649484536082474,0.372962962962963,"Flow reduction
& Fine sediment addition"
"187","hunn","hunn_112",398,16,0.0452261306532663,18,5,0.0444117647058824,0.939411764705882,0.0472761427676894,0.442156862745098,0.342058823529412,0.657941176470588,0.519892713455521,0.326973684210526,"Flow reduction"
"188","macaulay","macaulay_005",1832,15,0.0698689956331878,128,6,0.0216480446927374,0.97695530726257,0.0221586847748392,0.13268156424581,0.0240223463687151,0.975977653631285,0.0246136233543217,0.00115273775216138,"Flow reduction"
"189","macaulay","macaulay_010",2304,20,0.09375,216,7,0.0633817427385892,0.929875518672199,0.0681615350290049,0.139522821576763,0.0465767634854772,0.953423236514523,0.0488521379610489,0.0179824561403509,"Flow reduction"
"190","macaulay","macaulay_035",2868,17,0.0585774058577406,168,6,0.0338602329450915,0.96198003327787,0.0351984779036582,0.109493436864485,0.0312811980033278,0.968718801996672,0.0322913088285812,0.00655172413793103,"Flow reduction"
"191","macaulay","macaulay_046",3646,15,0.068019747668678,248,7,0.0421017845340383,0.957898215465962,0.0439522528117022,0.133263043044933,0.0429610046265697,0.95703899537343,0.0448895027624309,0.0144727773949001,"Flow reduction"
"192","macaulay","macaulay_085",1918,18,0.129301355578728,248,8,0.0794419970631424,0.919089574155653,0.0864355328327209,0.245717082721488,0.0654919236417034,0.934508076358297,0.0700817096165933,0.015780998389694,"Flow reduction"
"193","macaulay","macaulay_087",2884,17,0.11373092926491,328,7,0.083140655105973,0.911560693641619,0.0912069329951384,0.234211089702419,0.0755298651252409,0.924470134874759,0.0817007086285953,0.0275,"Flow reduction"
"194","macaulay","macaulay_101",2894,18,0.105044920525225,304,7,0.0817769718948323,0.914596554850408,0.0894131641554322,0.196433967966153,0.0645512239347235,0.935448776065277,0.0690056212444272,0.0309777347531462,"Flow reduction"
"195","macaulay","macaulay_106",2796,14,0.0743919885550787,208,5,0.0508241758241758,0.948260073260073,0.0535972959922743,0.183455433455433,0.0543956043956044,0.945604395604396,0.0575246949447995,0.0272380952380952,"Flow reduction"
"196","magbanua","magbanua_037",45026.95,13,0.0565832240469319,2547.77,4,0.0591597152616699,0.928235224705496,0.0637335383177682,0.103641509429647,0.0648738456345588,0.935126154365441,0.069374431815118,0.0136279765048238,"Fine sediment addition"
"197","magbanua","magbanua_040",30524.25,12,0.0642053449306699,1959.82,4,0.0374000951745218,0.950133206433971,0.0393630018625403,0.125551958990861,0.109018408528243,0.890981591471756,0.122357644166545,0.0623145308939037,"Fine sediment addition"
"198","magbanua","magbanua_047",45565.88,16,0.0795696253424712,3625.66,6,0.0682478900034526,0.925365322424158,0.0737523747104172,0.144464542014391,0.101824721960165,0.898175278039835,0.113368430917389,0.0373950664396983,"Fine sediment addition"
"199","magbanua","magbanua_065",52033.3,18,0.0602635235512643,3135.71,7,0.0377940504229224,0.951911802356695,0.0397033110938994,0.0886904384934219,0.0757352629994486,0.924264737000551,0.0819410932469703,0.0413249439851657,"Fine sediment addition"
"200","magbanua","magbanua_073",29740.3,12,0.0197691348103415,587.94,4,0.0155277764279089,0.97619074281054,0.0159064983378177,0.0521045981698595,0.0474118154140001,0.952588184586,0.0497715761975418,0.0339702325831318,"Fine sediment addition"
"201","magbanua","magbanua_076",63253.3,17,0.0619673598057335,3919.64,5,0.0571154683637183,0.918815759873899,0.0621620469065061,0.12209480754233,0.0826169851757502,0.91738301482425,0.0900572430933635,0.0421923419660379,"Fine sediment addition"
"202","piggott","piggott_097",796,13,0.130653266331658,104,4,0.316326530612245,0.591836734693878,0.53448275862069,0.564625850340136,0.412244897959184,0.587755102040816,0.701388888888889,0.211111111111111,"Fine sediment addition
& N/P addition"
"203","piggott","piggott_099",1276,12,0.269592476489028,344,4,0.533333333333333,0.411111111111111,1.2972972972973,0.760185185185185,0.648888888888889,0.351111111111111,1.84810126582278,0.2,"N/P addition"
"204","piggott","piggott_100",976,10,0.168032786885246,164,3,0.425324675324675,0.538961038961039,0.789156626506024,0.664502164502164,0.561038961038961,0.438961038961039,1.27810650887574,0.224390243902439,"Fine sediment addition"
"205","piggott","piggott_101",1352,13,0.115384615384615,156,4,0.315068493150685,0.636986301369863,0.494623655913978,0.519406392694064,0.46027397260274,0.53972602739726,0.852791878172589,0.148837209302326,"Fine sediment addition
& N/P addition"
"206","piggott","piggott_102",1236,12,0.113268608414239,140,3,0.324742268041237,0.649484536082474,0.5,0.525773195876289,0.441237113402062,0.558762886597938,0.789667896678967,0.236619718309859,"Fine sediment addition"
"207","piggott","piggott_104",1844,12,0.149674620390456,276,4,0.387614678899083,0.577981651376147,0.670634920634921,0.582568807339449,0.451376146788991,0.548623853211009,0.822742474916388,0.197260273972603,"N/P addition"
"208","piggott","piggott_105",1212,12,0.138613861386139,168,4,0.467948717948718,0.506410256410256,0.924050632911392,0.647435897435897,0.487179487179487,0.512820512820513,0.95,0.183333333333333,"Fine sediment addition"
"209","piggott","piggott_106",784,13,0.122448979591837,96,4,0.401315789473684,0.578947368421053,0.693181818181818,0.592105263157895,0.521052631578947,0.478947368421053,1.08791208791209,0.171428571428571,"Fine sediment addition
& N/P addition"
"210","piggott","piggott_107",868,12,0.405529953917051,352,4,0.564432989690722,0.414948453608247,1.36024844720497,0.788659793814433,0.750515463917526,0.249484536082474,3.00826446280992,0.148148148148148,"N/P addition"
"211","piggott","piggott_109",1032,9,0.135658914728682,140,3,0.622093023255814,0.36046511627907,1.7258064516129,0.796511627906977,0.674418604651163,0.325581395348837,2.07142857142857,0.0857142857142857,"Fine sediment addition
& N/P addition"
"212","piggott","piggott_111",1176,11,0.163265306122449,192,4,0.421875,0.546875,0.771428571428571,0.66015625,0.615625,0.384375,1.60162601626016,0.278787878787879,"N/P addition"
"213","piggott","piggott_112",644,11,0.142857142857143,92,3,0.41,0.535,0.766355140186916,0.65,0.524,0.476,1.10084033613445,0.193103448275862,"Fine sediment addition"
"214","wagenhoff","wagenhoff_004",43800,16,0.123287671232877,5400,6,0.195454545454545,0.78030303030303,0.250485436893204,0.301010101010101,0.189545454545455,0.810454545454545,0.233875490745934,0.0565217391304348,"Fine sediment addition
& N/P addition"
"215","wagenhoff","wagenhoff_006",80900,24,0.177997527812114,14400,10,0.222998544395924,0.752983988355167,0.296153102648367,0.470281416787967,0.342527899078117,0.657472100921883,0.520977085716394,0.196415441176471,"N/P addition"
"216","wagenhoff","wagenhoff_008",72200,21,0.166204986149584,12000,8,0.199344262295082,0.78672131147541,0.253386122108773,0.421584699453552,0.292622950819672,0.707377049180328,0.413673232908459,0.146945010183299,"N/P addition"
"217","wagenhoff","wagenhoff_009",55800,16,0.0591397849462366,3300,6,0.100760869565217,0.89,0.113214460185638,0.209057971014493,0.110217391304348,0.889782608695652,0.123870021988761,0.0552693208430913,"Fine sediment addition
& N/P addition"
"218","wagenhoff","wagenhoff_045",68200,18,0.0821114369501466,5600,7,0.122946428571429,0.871696428571429,0.141042712281061,0.25625,0.165803571428571,0.834196428571429,0.198758428770202,0.0983134920634921,"Fine sediment addition"
"219","wagenhoff","wagenhoff_048",35500,18,0.0957746478873239,3400,6,0.168893129770992,0.815839694656489,0.207017543859649,0.322519083969466,0.219465648854962,0.780534351145038,0.281173594132029,0.138377192982456,"Fine sediment addition"
"220","wagenhoff","wagenhoff_072",38100,15,0.062992125984252,2400,4,0.108443708609272,0.881622516556291,0.123004694835681,0.216335540838852,0.113079470198675,0.886920529801325,0.12749673324622,0.0510791366906475,"Fine sediment addition"
"221","wagenhoff","wagenhoff_080",37900,18,0.113456464379947,4300,6,0.195727848101266,0.786075949367089,0.248993558776167,0.378428270042194,0.202848101265823,0.797151898734177,0.254466057959508,0.0963503649635036,"Fine sediment addition"
"222","wagenhoff","wagenhoff_113",14000,16,0.114285714285714,1600,6,0.165952380952381,0.788809523809524,0.210383338364021,0.323015873015873,0.241428571428571,0.758571428571429,0.318267419962335,0.143016759776536,"Fine sediment addition
& N/P addition"
"223","wagenhoff","wagenhoff_118",54900,20,0.207650273224044,11400,9,0.289718614718615,0.686471861471861,0.42204004414315,0.515151515151515,0.356601731601732,0.643398268398268,0.554247266610597,0.21,"N/P addition"
"224","wagenhoff","wagenhoff_120",64900,20,0.189522342064715,12300,8,0.26252319109462,0.720315398886827,0.364455891822279,0.480210265924552,0.361688311688312,0.638311688311688,0.566632756866735,0.211583924349882,"N/P addition"
"225","wagenhoff","wagenhoff_128",23400,14,0.047008547008547,1100,4,0.0889021479713604,0.897971360381862,0.0990033222591362,0.160700079554495,0.0917661097852029,0.908233890214797,0.101037971357246,0.0555415617128463,"Fine sediment addition
& N/P addition"
"226","ward","ward_08",1039,17,0.0519730510105871,54,5,0.0323979591836735,0.966071428571429,0.0335357803010298,0.359353741496599,0.354795918367347,0.645204081632653,0.549897200695872,0.331657754010695,"Flow reduction
& Fine sediment addition"
"227","ward","ward_09",851,16,0.106933019976498,91,6,0.0664625850340136,0.932857142857143,0.0712462626704587,0.347554259799158,0.34108843537415,0.65891156462585,0.517654346479455,0.290332326283988,"Fine sediment addition"
"228","ward","ward_12",748,14,0.0748663101604278,56,5,0.0617690058479532,0.933114035087719,0.0661966314140227,0.413864522417154,0.400219298245614,0.599780701754386,0.6672760511883,0.358962264150943,"Flow reduction"
"229","ward","ward_15",891,16,0.0572390572390572,51,5,0.0325,0.965625,0.0336569579288026,0.363229166666667,0.3571875,0.6428125,0.555663587749149,0.334528552456839,"Fine sediment addition"
"230","ward","ward_17",1066,17,0.0891181988742964,95,6,0.0603174603174603,0.932804232804233,0.0646625070901872,0.352557319223986,0.338994708994709,0.661005291005291,0.51284719442888,0.291812865497076,"Fine sediment addition"
"231","ward","ward_26",648,15,0.0648148148148148,42,5,0.0384615384615385,0.95982905982906,0.0400712377560107,0.317236467236467,0.310940170940171,0.689059829059829,0.451252790870752,0.278205128205128,"Flow reduction
& Fine sediment addition"
"232","ward","ward_29",908,17,0.0848017621145375,77,5,0.0686682520808561,0.930142687277051,0.0738255033557047,0.380499405469679,0.361712247324614,0.638287752675387,0.566691505216095,0.316537467700258,"Flow reduction"
"233","ward","ward_32",734,16,0.0776566757493188,57,5,0.0517281105990783,0.945444072056975,0.054713030762925,0.293796257505935,0.287903225806452,0.712096774193548,0.404303510758777,0.244904458598726,"Flow reduction
& Fine sediment addition"
"234","ward","ward_37",1079,15,0.0676552363299351,73,5,0.0345659163987138,0.963290460878885,0.0358831710709318,0.274830296534477,0.270203644158628,0.729796355841372,0.370245263621677,0.239470655926352,"Fine sediment addition"
"235","ward","ward_40",884,18,0.119909502262443,106,6,0.0860531478509007,0.912163367219547,0.0943396226415094,0.462234706616729,0.45330836454432,0.54669163545568,0.829184745375657,0.39774964838256,"Flow reduction"
"236","ward","ward_41",804,15,0.0584577114427861,47,4,0.0400943396226415,0.955862533692722,0.0419457173070144,0.30604222821204,0.297169811320755,0.702830188679245,0.422818791946309,0.264194008559201,"Flow reduction
& Fine sediment addition"
"237","ward","ward_47",887,16,0.0744081172491545,66,5,0.0423832923832924,0.956388206388206,0.0443159922928709,0.368345618345618,0.366339066339066,0.633660933660934,0.578131058549825,0.33155792276964,"Flow reduction"
"238","ward","ward_50",853,14,0.063305978898007,54,5,0.036346396965866,0.959860935524652,0.0378663154428713,0.347029077117573,0.341213653603034,0.658786346396966,0.517942813279601,0.311590296495957,"Flow reduction
& Fine sediment addition"
"239","ward","ward_52",1163,17,0.05932932072227,69,5,0.0411255411255411,0.955627705627706,0.043035107587769,0.271859217171717,0.264820075757576,0.735179924242424,0.36021124492819,0.230382293762575,"Fine sediment addition"
"240","ward","ward_58",896,18,0.0926339285714286,83,6,0.0669099756690998,0.929440389294404,0.0719895287958115,0.413625304136253,0.406995133819951,0.593004866180049,0.686326802749,0.357661290322581,"Flow reduction"
"241","khenafou","khenafou_01",556,18,0.39568345323741,220,10,0.456521739130435,0.543478260869565,0.84,0.0869565217391304,0.282608695652174,0.717391304347826,0.393939393939394,0.0240963855421687,"Flow reduction
& N/P addition"
"242","khenafou","khenafou_02",732,18,0.442622950819672,324,9,0.5,0.5,1,0.158239700374532,0.35195530726257,0.64804469273743,0.543103448275862,0,"Flow reduction"
"243","khenafou","khenafou_04",596,25,0.315436241610738,188,13,0.363636363636364,0.636363636363636,0.571428571428572,0.111111111111111,0.263888888888889,0.736111111111111,0.358490566037736,0.0309278350515464,"Fine sediment addition"
"244","khenafou","khenafou_05",588,18,0.340136054421769,200,9,0.380952380952381,0.619047619047619,0.615384615384615,0.0668934240362812,0.258503401360544,0.741496598639456,0.348623853211009,0.0206185567010309,"Flow reduction
× Fine sediment addition
& N/P addition"
"245","khenafou","khenafou_06",596,19,0.436241610738255,260,8,0.496551724137931,0.503448275862069,0.986301369863014,0.0862470862470863,0.36551724137931,0.63448275862069,0.576086956521739,0.0125,"Fine sediment addition
& N/P addition"
"246","khenafou","khenafou_07",560,17,0.392857142857143,220,8,0.423357664233577,0.576642335766423,0.734177215189873,0.10171568627451,0.313868613138686,0.686131386861314,0.457446808510638,0.024390243902439,"Fine sediment addition"
"247","khenafou","khenafou_08",540,19,0.325925925925926,176,11,0.363636363636364,0.636363636363636,0.571428571428572,0.115776081424936,0.257575757575758,0.742424242424242,0.346938775510204,0,"Flow reduction
& Fine sediment addition"
"248","khenafou","khenafou_09",620,20,0.509677419354839,316,13,0.516129032258065,0.483870967741935,1.06666666666667,0.217532467532468,0.445161290322581,0.554838709677419,0.802325581395349,0,"N/P addition"
"249","khenafou","khenafou_10",464,14,0.362068965517241,168,7,0.402654867256637,0.597345132743363,0.674074074074074,0.107142857142857,0.292035398230089,0.707964601769911,0.4125,0,"Flow reduction
× Fine sediment addition
& N/P addition"
"250","khenafou","khenafou_11",584,23,0.39041095890411,228,10,0.471428571428571,0.528571428571429,0.891891891891892,0.146572104018913,0.276595744680851,0.723404255319149,0.382352941176471,0.0238095238095238,"Fine sediment addition
& N/P addition"
